name,team,region,rank,rankValue,op.gg
FeedMeSleep,Golden Eagles LoL JV,South-west | 2,Gold 1,16,https://na.op.gg/summoner/userName=FeedMeSleep
ZeroSkullee,Golden Eagles LoL JV,South-west | 2,Platinum 2,19,https://na.op.gg/summoner/userName=ZeroSkullee
SpicyChickenisMe,Golden Eagles LoL JV,South-west | 2,Gold 2,15,https://na.op.gg/summoner/userName=SpicyChickenisMe
Stevelodon,Golden Eagles LoL JV,South-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Stevelodon
Purpleporo101,Cogswell Dragons B-Team,South-west | 1,Platinum 3,18,https://na.op.gg/summoner/userName=Purpleporo101
GuardianWingz,Cogswell Dragons real,South-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=GuardianWingz
Kirazono,Cogswell Dragons real,South-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Kirazono
Privateazn,Cogswell Dragons real,South-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Privateazn
yaboiiclancy,Cogswell Dragons B-Team,South-west | 1,Silver 4,9,https://na.op.gg/summoner/userName=yaboiiclancy
Xithricite,Cogswell Dragons real,South-west | 2,Gold 3,14,https://na.op.gg/summoner/userName=Xithricite
Zephyraphim,SC Esports Open LoL Team,South-west | 2,Gold 3,14,https://na.op.gg/summoner/userName=Zephyraphim
lynne,SC Esports Open LoL Team,South-west | 2,Diamond 2,23,https://na.op.gg/summoner/userName=lynne
Sheepsftw,SC Esports Open LoL Team,South-west | 2,Platinum 3,18,https://na.op.gg/summoner/userName=Sheepsftw
Spying,SC Esports Open LoL Team,South-west | 2,Iron 3,2,https://na.op.gg/summoner/userName=Spying
Døublelift,SC Esports Open LoL Team,South-west | 2,Gold 1,16,https://na.op.gg/summoner/userName=Døublelift
Daronos,SC Esports Open LoL Team,South-west | 2,Platinum 2,19,https://na.op.gg/summoner/userName=Daronos
KevinCarter,Never Stop Dreaming,South-west | 2,Gold 3,14,https://na.op.gg/summoner/userName=KevinCarter
May be a noob,Never Stop Dreaming,South-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=May be a noob
daBOOM23,Never Stop Dreaming,South-west | 2,Gold 2,15,https://na.op.gg/summoner/userName=daBOOM23
Yzmvp,Never Stop Dreaming,South-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Yzmvp
juke7,Never Stop Dreaming,South-west | 2,Gold 1,16,https://na.op.gg/summoner/userName=juke7
LoyalForever,Never Stop Dreaming,South-west | 2,Gold 2,15,https://na.op.gg/summoner/userName=LoyalForever
MMMMMMin,Never Stop Dreaming,South-west | 2,Platinum 2,19,https://na.op.gg/summoner/userName=MMMMMMin
Killasponge,Never Stop Dreaming,South-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Killasponge
NaCl Is Salty,jayveetwo,South-west | 2,Silver 2,11,https://na.op.gg/summoner/userName=NaCl Is Salty
AnFun,jayveetwo,South-west | 2,Gold 4,13,https://na.op.gg/summoner/userName=AnFun
PhantomQuest,jayveetwo,South-west | 2,Gold 3,14,https://na.op.gg/summoner/userName=PhantomQuest
ITS MANCHILD,jayveetwo,South-west | 2,Gold 4,13,https://na.op.gg/summoner/userName=ITS MANCHILD
Kline,jayveetwo,South-west | 2,Gold 2,15,https://na.op.gg/summoner/userName=Kline
CNG DangoFam,CSUSM B Team,South-west | 2,Silver 2,11,https://na.op.gg/summoner/userName=CNG DangoFam
Kisenosato,CSUSM B Team,South-west | 2,Gold 2,15,https://na.op.gg/summoner/userName=Kisenosato
Polorpenguin,CSUSM B Team,South-west | 2,Silver 3,10,https://na.op.gg/summoner/userName=Polorpenguin
ILoveFortnite69,CSUSM B Team,South-west | 2,Gold 3,14,https://na.op.gg/summoner/userName=ILoveFortnite69
Räikkönen,CSUSM B Team,South-west | 2,Gold 4,13,https://na.op.gg/summoner/userName=Räikkönen
MajinBlob,CSUSM B Team,South-west | 2,Gold 1,16,https://na.op.gg/summoner/userName=MajinBlob
hunRJ,CSUSM B Team,South-west | 2,Gold 4,13,https://na.op.gg/summoner/userName=hunRJ
BeatYourAmeat,San Jose State Yoshi,South-west | 1,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=BeatYourAmeat
Honey Roasted P,San Jose State Yoshi,South-west | 1,Diamond 2,23,https://na.op.gg/summoner/userName=Honey Roasted P
Holt,San Jose State Yoshi,South-west | 1,Diamond 3,22,https://na.op.gg/summoner/userName=Holt
NickMoop,San Jose State Yoshi,South-west | 1,Platinum 3,18,https://na.op.gg/summoner/userName=NickMoop
Firemelon,San Jose State Yoshi,South-west | 1,Diamond 4,21,https://na.op.gg/summoner/userName=Firemelon
Monsieur Ando,San Jose State Yoshi,South-west | 1,Platinum 2,19,https://na.op.gg/summoner/userName=Monsieur Ando
Maho Hıyajo,Bronco Esports Team Benton,South-west | 1,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Maho Hıyajo
my supp is bad,Bronco Esports Team Benton,South-west | 1,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=my supp is bad
x t,Bronco Esports Team Benton,South-west | 1,Gold 1,16,https://na.op.gg/summoner/userName=x t
Macbook Gamer,Bronco Esports Team Benton,South-west | 1,Diamond 4,21,https://na.op.gg/summoner/userName=Macbook Gamer
SemiColonDee,Bronco Esports Team Benton,South-west | 1,Platinum 3,18,https://na.op.gg/summoner/userName=SemiColonDee
PauIie,Bronco Esports Team Benton,South-west | 1,Diamond 3,22,https://na.op.gg/summoner/userName=PauIie
tempest124,Bronco Esports Team Benton,South-west | 1,Diamond 4,21,https://na.op.gg/summoner/userName=tempest124
SeaJung,Bronco Esports Team Benton,South-west | 1,Diamond 4,21,https://na.op.gg/summoner/userName=SeaJung
Bean Sprout Hero,ResNet Wifi,South-west | 1,Diamond 3,22,https://na.op.gg/summoner/userName=Bean Sprout Hero
CondensedCarbon,ResNet Wifi,South-west | 1,Platinum 3,18,https://na.op.gg/summoner/userName=CondensedCarbon
wo 524,ResNet Wifi,South-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=wo 524
Angelwings246,ResNet Wifi,South-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=Angelwings246
Aerosteon13,ResNet Wifi,South-west | 1,Platinum 3,18,https://na.op.gg/summoner/userName=Aerosteon13
EnceIadus,ResNet Wifi,South-west | 1,Gold 4,13,https://na.op.gg/summoner/userName=EnceIadus
Pontes,ResNet Wifi,South-west | 1,Platinum 3,18,https://na.op.gg/summoner/userName=Pontes
SWORDDER,CAL Care Bears,South-west | 1,Diamond 3,22,https://na.op.gg/summoner/userName=SWORDDER
Benadryl Boy,CAL Care Bears,South-west | 1,Platinum 2,19,https://na.op.gg/summoner/userName=Benadryl Boy
CrimsonDeluge,CAL Care Bears,South-west | 1,Platinum 1,20,https://na.op.gg/summoner/userName=CrimsonDeluge
MOQW,CAL Care Bears,South-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=MOQW
Roxhat,CAL Care Bears,South-west | 1,Diamond 4,21,https://na.op.gg/summoner/userName=Roxhat
Alehero,CAL Care Bears,South-west | 1,Platinum 1,20,https://na.op.gg/summoner/userName=Alehero
eggy egg,CAL Care Bears,South-west | 1,Diamond 3,22,https://na.op.gg/summoner/userName=eggy egg
KABOOM2002,CAL Care Bears,South-west | 1,Platinum 3,18,https://na.op.gg/summoner/userName=KABOOM2002
Misaka ø Jinx,San Jose State Yellow,South-west | 1,Platinum 3,18,https://na.op.gg/summoner/userName=Misaka ø Jinx
Eff3ct,San Jose State Yellow,South-west | 1,Platinum 1,20,https://na.op.gg/summoner/userName=Eff3ct
Brendanger,San Jose State Yellow,South-west | 1,Diamond 4,21,https://na.op.gg/summoner/userName=Brendanger
Iron Mann,San Jose State Yellow,South-west | 1,Diamond 3,22,https://na.op.gg/summoner/userName=Iron Mann
SexiestJellyNA,San Jose State Yellow,South-west | 1,Diamond 4,21,https://na.op.gg/summoner/userName=SexiestJellyNA
Zarenian,San Jose State Yellow,South-west | 1,Diamond 4,21,https://na.op.gg/summoner/userName=Zarenian
Xenoderf,CAL Panda Bears,South-west | 1,Diamond 3,22,https://na.op.gg/summoner/userName=Xenoderf
Bbreezzy,CAL Panda Bears,South-west | 1,Platinum 2,19,https://na.op.gg/summoner/userName=Bbreezzy
Admiral Zhào,CAL Panda Bears,South-west | 1,Diamond 2,23,https://na.op.gg/summoner/userName=Admiral Zhào
Miyayeah,CAL Panda Bears,South-west | 1,Gold 2,15,https://na.op.gg/summoner/userName=Miyayeah
JsKingBoo,CAL Panda Bears,South-west | 1,Diamond 4,21,https://na.op.gg/summoner/userName=JsKingBoo
PoggestChampion,CAL Panda Bears,South-west | 1,Diamond 2,23,https://na.op.gg/summoner/userName=PoggestChampion
Geewhan is noob,CAL Panda Bears,South-west | 1,Diamond 1,24,https://na.op.gg/summoner/userName=Geewhan is noob
Cabacca,CAL Panda Bears,South-west | 1,Diamond 3,22,https://na.op.gg/summoner/userName=Cabacca
Mr Darnzel,Chapman Open League,South-west | 1,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Mr Darnzel
Sprendel,Chapman Open League,South-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=Sprendel
Reimu x Marisa,Chapman Open League,South-west | 1,Diamond 4,21,https://na.op.gg/summoner/userName=Reimu x Marisa
pro player,Chapman Open League,South-west | 1,Diamond 4,21,https://na.op.gg/summoner/userName=pro player
mtgriffin1,Chapman Open League,South-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=mtgriffin1
Sukit114,Chapman Open League,South-west | 1,Gold 4,13,https://na.op.gg/summoner/userName=Sukit114
PunnyCakes,Chapman Open League,South-west | 1,Gold 4,13,https://na.op.gg/summoner/userName=PunnyCakes
DecoyRage,Chapman Open League,South-west | 1,Platinum 1,20,https://na.op.gg/summoner/userName=DecoyRage
Keonity,Chapman Open League,South-west | 1,Platinum 3,18,https://na.op.gg/summoner/userName=Keonity
Azimoth,BOOMERS,South-west | 1,Platinum 1,20,https://na.op.gg/summoner/userName=Azimoth
goingham66,BOOMERS,South-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=goingham66
0 icy 0,BOOMERS,South-west | 1,Platinum 3,18,https://na.op.gg/summoner/userName=0 icy 0
Ruey,BOOMERS,South-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=Ruey
SoloJG,BOOMERS,South-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=SoloJG
JackingHard,BOOMERS,South-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=JackingHard
CrispyWafers,BOOMERS,South-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=CrispyWafers
Fonik,Bronco Esports Team Three,South-west | 1,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Fonik
Mikkyx,Bronco Esports Team Three,South-west | 1,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Mikkyx
Synęrgy,Bronco Esports Team Three,South-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=Synęrgy
Aamon,Bronco Esports Team Three,South-west | 1,Platinum 2,19,https://na.op.gg/summoner/userName=Aamon
TMakk,Bronco Esports Team Three,South-west | 1,Platinum 2,19,https://na.op.gg/summoner/userName=TMakk
muchorojo,Bronco Esports Team Three,South-west | 1,Gold 3,14,https://na.op.gg/summoner/userName=muchorojo
Fluffycake9,Bronco Esports Team Three,South-west | 1,Platinum 2,19,https://na.op.gg/summoner/userName=Fluffycake9
skatepoiser,Bronco Esports Team Three,South-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=skatepoiser
Chat Spam AYAYA,Bronco Esports Team Three,South-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=Chat Spam AYAYA
Wumbologist PhD,Cogswell Dragons B-Team,South-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=Wumbologist PhD
hollypolly,Cogswell Dragons B-Team,South-west | 1,Gold 2,15,https://na.op.gg/summoner/userName=hollypolly
ICY BOI,Cogswell Dragons B-Team,South-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=ICY BOI
Kagamina,Cogswell Dragons B-Team,South-west | 1,Silver 2,11,https://na.op.gg/summoner/userName=Kagamina
Misakamika,Cogswell Dragons B-Team,South-west | 1,Silver 1,12,https://na.op.gg/summoner/userName=Misakamika
zzeronix,Cogswell Dragons B-Team,South-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=zzeronix
Samot50,Cogswell Dragons B-Team,South-west | 1,Silver 2,11,https://na.op.gg/summoner/userName=Samot50
C9 STEPH,Cal Poly Gold,South-west | 1,Platinum 1,20,https://na.op.gg/summoner/userName=C9 STEPH
Zeagle,Cal Poly Gold,South-west | 1,Gold 1,16,https://na.op.gg/summoner/userName=Zeagle
Anmec,Cal Poly Gold,South-west | 1,Diamond 4,21,https://na.op.gg/summoner/userName=Anmec
Fuzzyhamster,Cal Poly Gold,South-west | 1,Gold 2,15,https://na.op.gg/summoner/userName=Fuzzyhamster
TheRhyn0,Cal Poly Gold,South-west | 1,Diamond 4,21,https://na.op.gg/summoner/userName=TheRhyn0
WarDoid,Cal Poly Gold,South-west | 1,Gold 2,15,https://na.op.gg/summoner/userName=WarDoid
Carzard,Cal Poly Gold,South-west | 1,Silver 3,10,https://na.op.gg/summoner/userName=Carzard
DLD27,Cal Poly Gold,South-west | 1,Gold 2,15,https://na.op.gg/summoner/userName=DLD27
Arceus411,Cal Poly Gold,South-west | 1,Unranked,0,https://na.op.gg/summoner/userName=Arceus411
Mrmooraf,Cal Poly Gold,South-west | 1,Gold 2,15,https://na.op.gg/summoner/userName=Mrmooraf
OhhhFataL,Cal Poly Gold,South-west | 1,Silver 2,11,https://na.op.gg/summoner/userName=OhhhFataL
BudgieKraz,Cal Poly Gold,South-west | 1,Gold 4,13,https://na.op.gg/summoner/userName=BudgieKraz
Lone Laner,Cal Poly Gold,South-west | 1,Silver 4,9,https://na.op.gg/summoner/userName=Lone Laner
creeperkiller727,Cal Poly Gold,South-west | 1,Gold 2,15,https://na.op.gg/summoner/userName=creeperkiller727
0ctothorpe,CMU SPG,South-west | 1,Unranked,0,https://na.op.gg/summoner/userName=0ctothorpe
leniumC,CMU SPG,South-west | 1,Unranked,0,https://na.op.gg/summoner/userName=leniumC
Evanolott,CMU SPG,South-west | 1,Unranked,0,https://na.op.gg/summoner/userName=Evanolott
Han204,CMU SPG,South-west | 1,Unranked,0,https://na.op.gg/summoner/userName=Han204
OW WHisper,CMU SPG,South-west | 1,Diamond 3,22,https://na.op.gg/summoner/userName=OW WHisper
Ruitao,CMU SPG,South-west | 1,Gold 2,15,https://na.op.gg/summoner/userName=Ruitao
SHYVANA2333,CMU SPG,South-west | 1,Diamond 4,21,https://na.op.gg/summoner/userName=SHYVANA2333
KKKKKknight9,CMU SPG,South-west | 1,Unranked,0,https://na.op.gg/summoner/userName=KKKKKknight9
EDG Gank Machine,CMU SPG,South-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=EDG Gank Machine
An Enthusiast,CMU SPG,South-west | 1,Silver 1,12,https://na.op.gg/summoner/userName=An Enthusiast
Sandwitch,Club Sandwitch,South-west | 1,Diamond 1,24,https://na.op.gg/summoner/userName=Sandwitch
Tony Bonilla,Club Sandwitch,South-west | 1,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Tony Bonilla
RoryR,Club Sandwitch,South-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=RoryR
Aerof,KSU WiFi,South-east | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Aerof
Im So Clean,KSU WiFi,South-east | 2,Diamond 3,22,https://na.op.gg/summoner/userName=Im So Clean
PridefulPhoenix,KSU WiFi,South-east | 2,Platinum 4,17,https://na.op.gg/summoner/userName=PridefulPhoenix
Technoblades,KSU WiFi,South-east | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Technoblades
IAmKidReformed,KSU WiFi,South-east | 2,Platinum 4,17,https://na.op.gg/summoner/userName=IAmKidReformed
Kush,UAH Charger White,South-east | 2,Platinum 2,19,https://na.op.gg/summoner/userName=Kush
ClöwnFiesta,UAH Charger White,South-east | 2,Diamond 4,21,https://na.op.gg/summoner/userName=ClöwnFiesta
RagorkTV,UAH Charger White,South-east | 2,Platinum 1,20,https://na.op.gg/summoner/userName=RagorkTV
AbeSucks69,UAH Charger White,South-east | 2,Platinum 3,18,https://na.op.gg/summoner/userName=AbeSucks69
Phayen,UAH Charger White,South-east | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Phayen
UAH Kapitan,UAH Charger White,South-east | 2,Diamond 4,21,https://na.op.gg/summoner/userName=UAH Kapitan
Chords,HardStuck Fun,South-east | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Chords
Guildjango,HardStuck Fun,South-east | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Guildjango
Eidson,HardStuck Fun,South-east | 2,Diamond 2,23,https://na.op.gg/summoner/userName=Eidson
VikDaBaller,HardStuck Fun,South-east | 2,Gold 2,15,https://na.op.gg/summoner/userName=VikDaBaller
Pranayfire,Challenger Smurfs,South-east | 1,Platinum 3,18,https://na.op.gg/summoner/userName=Pranayfire
odkcaj,HardStuck Fun,South-east | 2,Platinum 1,20,https://na.op.gg/summoner/userName=odkcaj
Redlaf,GCE Spurs XIX,South-east | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Redlaf
terriyaky,GCE Black II XIX,South-east | 2,Platinum 3,18,https://na.op.gg/summoner/userName=terriyaky
Bluebird959,GCE Black II XIX,South-east | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Bluebird959
Tropikal,GCE Black II XIX,South-east | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Tropikal
Emperorslingshot,GCE Black II XIX,South-east | 2,Platinum 2,19,https://na.op.gg/summoner/userName=Emperorslingshot
GougeEmValor,GCE Black II XIX,South-east | 2,Diamond 2,23,https://na.op.gg/summoner/userName=GougeEmValor
Jokam,GT WidePeepoHappy,South-east | 2,Diamond 3,22,https://na.op.gg/summoner/userName=Jokam
6 cents,GT WidePeepoHappy,South-east | 2,Diamond 4,21,https://na.op.gg/summoner/userName=6 cents
A Small Cat,GT WidePeepoHappy,South-east | 2,Platinum 1,20,https://na.op.gg/summoner/userName=A Small Cat
Zoltanius,GT WidePeepoHappy,South-east | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Zoltanius
Double Entry,GT WidePeepoHappy,South-east | 2,Diamond 3,22,https://na.op.gg/summoner/userName=Double Entry
Dynamic Queue,GT WidePeepoHappy,South-east | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Dynamic Queue
J4min,MTSU eSports LOL Sub,South-east | 2,Platinum 3,18,https://na.op.gg/summoner/userName=J4min
Spóons,MTSU eSports LOL Sub,South-east | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Spóons
Into Battle,MTSU eSports LOL Sub,South-east | 2,Diamond 3,22,https://na.op.gg/summoner/userName=Into Battle
vufizi,MTSU eSports LOL Sub,South-east | 2,Diamond 4,21,https://na.op.gg/summoner/userName=vufizi
Drak,MTSU eSports LOL Sub,South-east | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Drak
Merkiel,MTSU eSports LOL Sub,South-east | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Merkiel
Ligma,MTSU eSports LOL Sub,South-east | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Ligma
kompi1642z,MTSU eSports LOL Sub,South-east | 2,Gold 2,15,https://na.op.gg/summoner/userName=kompi1642z
Voxtrik,MTSU eSports LOL Sub,South-east | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Voxtrik
Twebba,MTSU eSports LOL Sub,South-east | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Twebba
Naraie,GT Yerrow,South-east | 2,Gold 2,15,https://na.op.gg/summoner/userName=Naraie
Synchroncy,GT Yerrow,South-east | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Synchroncy
ToTheRiceFields,GT Yerrow,South-east | 2,Platinum 2,19,https://na.op.gg/summoner/userName=ToTheRiceFields
Chinoy,GT Yerrow,South-east | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Chinoy
watercoolninja,GT Yerrow,South-east | 2,Platinum 2,19,https://na.op.gg/summoner/userName=watercoolninja
Brooks Was Here,GT Yerrow,South-east | 2,Platinum 3,18,https://na.op.gg/summoner/userName=Brooks Was Here
ZivxDy,GCE Spurs XIX,South-east | 2,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=ZivxDy
DerekNavy,GCE Spurs XIX,South-east | 2,Diamond 2,23,https://na.op.gg/summoner/userName=DerekNavy
IGAlexander,GCE Spurs XIX,South-east | 2,Diamond 3,22,https://na.op.gg/summoner/userName=IGAlexander
Genius sen,GCE Spurs XIX,South-east | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Genius sen
TheShy CN,GCE Spurs XIX,South-east | 2,Diamond 4,21,https://na.op.gg/summoner/userName=TheShy CN
GirlInLOL Anivia,GCE Spurs XIX,South-east | 2,Platinum 4,17,https://na.op.gg/summoner/userName=GirlInLOL Anivia
7dkaelthas,GCE Spurs XIX,South-east | 2,Gold 2,15,https://na.op.gg/summoner/userName=7dkaelthas
SavvonDrugs,UTK Esports - White,South-east | 2,Gold 1,16,https://na.op.gg/summoner/userName=SavvonDrugs
Kirschblüte,UTK Esports - White,South-east | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Kirschblüte
JohnVVick,UTK Esports - White,South-east | 2,Platinum 4,17,https://na.op.gg/summoner/userName=JohnVVick
D5 Sir Galahad,UTK Esports - Smokey Gray,South-east | 2,Platinum 4,17,https://na.op.gg/summoner/userName=D5 Sir Galahad
carrotshock,UTK Esports - White,South-east | 2,Diamond 4,21,https://na.op.gg/summoner/userName=carrotshock
Minervaa,UTK Esports - White,South-east | 2,Gold 4,13,https://na.op.gg/summoner/userName=Minervaa
Flaming Yogurt,UTK Esports - White,South-east | 2,Gold 2,15,https://na.op.gg/summoner/userName=Flaming Yogurt
