name,team,region,rank,rankValue,op.gg
MMin74,KansasState That tasted Purple,Central | 2,Gold 2,15,https://na.op.gg/summoner/userName=MMin74
TheCrimsonFlare,KansasState That tasted Purple,Central | 2,Silver 4,9,https://na.op.gg/summoner/userName=TheCrimsonFlare
Uncappedbeef6,KansasState That tasted Purple,Central | 2,Gold 2,15,https://na.op.gg/summoner/userName=Uncappedbeef6
0 Shyguy 0,KansasState That tasted Purple,Central | 2,Gold 4,13,https://na.op.gg/summoner/userName=0 Shyguy 0
Karmabell,KansasState That tasted Purple,Central | 2,NOT INPUT,-1,https://na.op.gg/summoner/userName=Karmabell
Efam,KansasState That tasted Purple,Central | 2,Gold 1,16,https://na.op.gg/summoner/userName=Efam
Duckster,KansasState That tasted Purple,Central | 2,NOT INPUT,-1,https://na.op.gg/summoner/userName=Duckster
Adalintor,KansasState That tasted Purple,Central | 2,Gold 1,16,https://na.op.gg/summoner/userName=Adalintor
AsiIaGunner,Tulsa GoldCap Hurricane,Central | 2,Bronze 2,7,https://na.op.gg/summoner/userName=AsiIaGunner
LawlessProfit,Tulsa GoldCap Hurricane,Central | 2,Bronze 2,7,https://na.op.gg/summoner/userName=LawlessProfit
Irusai,Tulsa GoldCap Hurricane,Central | 2,Gold 1,16,https://na.op.gg/summoner/userName=Irusai
Zenithunter,Tulsa GoldCap Hurricane,Central | 2,Silver 2,11,https://na.op.gg/summoner/userName=Zenithunter
IX The Hermit,Tulsa GoldCap Hurricane,Central | 2,Silver 2,11,https://na.op.gg/summoner/userName=IX The Hermit
Fridgehum9er,Tulsa GoldCap Hurricane,Central | 2,Gold 4,13,https://na.op.gg/summoner/userName=Fridgehum9er
PXLDOC,Tulsa GoldCap Hurricane,Central | 2,Bronze 1,8,https://na.op.gg/summoner/userName=PXLDOC
boi,Tulsa GoldCap Hurricane,Central | 2,Gold 2,15,https://na.op.gg/summoner/userName=boi
thdarkshadow,Tulsa GoldCap Hurricane,Central | 2,Gold 3,14,https://na.op.gg/summoner/userName=thdarkshadow
captainwiggins,Tulsa GoldCap Hurricane,Central | 2,Silver 2,11,https://na.op.gg/summoner/userName=captainwiggins
DrewMoo,CSU Rams Gold,Central | 2,Gold 3,14,https://na.op.gg/summoner/userName=DrewMoo
KingDarlow,CSU Rams Gold,Central | 2,Gold 1,16,https://na.op.gg/summoner/userName=KingDarlow
denon39,CSU Rams Gold,Central | 2,NOT INPUT,-1,https://na.op.gg/summoner/userName=denon39
AlluringTiger,CSU Rams Gold,Central | 2,Gold 1,16,https://na.op.gg/summoner/userName=AlluringTiger
Shaqtus juice,CSU Rams Gold,Central | 2,Gold 3,14,https://na.op.gg/summoner/userName=Shaqtus juice
Smacky Da Pappy,CSU Rams Gold,Central | 2,Gold 3,14,https://na.op.gg/summoner/userName=Smacky Da Pappy
Bginna,CSU Rams Gold,Central | 2,Gold 1,16,https://na.op.gg/summoner/userName=Bginna
Zi0s,CSU Rams Gold,Central | 2,Gold 4,13,https://na.op.gg/summoner/userName=Zi0s
Alien Child,Shocker Gaming Gold,Central | 2,Silver 4,9,https://na.op.gg/summoner/userName=Alien Child
LuniceJaegerZ,Shocker Gaming Gold,Central | 2,Gold 2,15,https://na.op.gg/summoner/userName=LuniceJaegerZ
waifumancer666,Shocker Gaming Gold,Central | 2,Gold 4,13,https://na.op.gg/summoner/userName=waifumancer666
SSRush,Shocker Gaming Gold,Central | 2,Silver 2,11,https://na.op.gg/summoner/userName=SSRush
Azor4hai,Shocker Gaming Gold,Central | 2,Gold 2,15,https://na.op.gg/summoner/userName=Azor4hai
Volak,Absolute Units,Central | 2,Silver 2,11,https://na.op.gg/summoner/userName=Volak
Busta Chimes,Absolute Units,Central | 2,Gold 3,14,https://na.op.gg/summoner/userName=Busta Chimes
TrueRage,Absolute Units,Central | 2,NOT INPUT,-1,https://na.op.gg/summoner/userName=TrueRage
SoLegitUsername,Absolute Units,Central | 2,Gold 2,15,https://na.op.gg/summoner/userName=SoLegitUsername
OgDenTheTree,Absolute Units,Central | 2,Gold 4,13,https://na.op.gg/summoner/userName=OgDenTheTree
poery99,Absolute Units,Central | 2,Silver 2,11,https://na.op.gg/summoner/userName=poery99
chargingbadgerOP,Absolute Units,Central | 2,Gold 2,15,https://na.op.gg/summoner/userName=chargingbadgerOP
EZBen,Lyon LoL,Central | 2,Silver 2,11,https://na.op.gg/summoner/userName=EZBen
awesomewild341,Lyon LoL,Central | 2,Bronze 1,8,https://na.op.gg/summoner/userName=awesomewild341
spaghellie,Lyon LoL,Central | 2,Unranked,0,https://na.op.gg/summoner/userName=spaghellie
ChuckBoyardee,Lyon LoL,Central | 2,Gold 4,13,https://na.op.gg/summoner/userName=ChuckBoyardee
Sh0tt,Lyon LoL,Central | 2,NOT INPUT,-1,https://na.op.gg/summoner/userName=Sh0tt
jFCoral,Lyon LoL,Central | 2,Gold 1,16,https://na.op.gg/summoner/userName=jFCoral
Glaedwin,Lyon LoL,Central | 2,Bronze 2,7,https://na.op.gg/summoner/userName=Glaedwin
GodSmoke7,Spires Gold,Central | 2,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=GodSmoke7
streambeon,Spires Gold,Central | 2,Silver 3,10,https://na.op.gg/summoner/userName=streambeon
A True Jolly Guy,Spires Gold,Central | 2,Gold 4,13,https://na.op.gg/summoner/userName=A True Jolly Guy
Graceful Knight,Spires Gold,Central | 2,Silver 4,9,https://na.op.gg/summoner/userName=Graceful Knight
Insurmountable28,Spires Gold,Central | 2,Silver 3,10,https://na.op.gg/summoner/userName=Insurmountable28
juniorboss64,Spires Gold,Central | 2,Gold 4,13,https://na.op.gg/summoner/userName=juniorboss64
Spires Esports,Spires Gold,Central | 2,Unranked,0,https://na.op.gg/summoner/userName=Spires Esports
Zmorii,Piltover Pokes D Team,Central | 2,Unranked,0,https://na.op.gg/summoner/userName=Zmorii
Kintoun42,Piltover Pokes D Team,Central | 2,Unranked,0,https://na.op.gg/summoner/userName=Kintoun42
Xuminia,Piltover Pokes D Team,Central | 2,Silver 1,12,https://na.op.gg/summoner/userName=Xuminia
Shamwowsa,Piltover Pokes D Team,Central | 2,Silver 4,9,https://na.op.gg/summoner/userName=Shamwowsa
twinkieslayer,Piltover Pokes D Team,Central | 2,Gold 4,13,https://na.op.gg/summoner/userName=twinkieslayer
wherid360,Piltover Pokes D Team,Central | 2,Gold 4,13,https://na.op.gg/summoner/userName=wherid360
Top is a Myth,Piltover Pokes D Team,Central | 2,Gold 4,13,https://na.op.gg/summoner/userName=Top is a Myth
BetaWaifu,UTA Esports Zenith,Central | 1,Gold 2,15,https://na.op.gg/summoner/userName=BetaWaifu
Sxulstice,UTA Esports Zenith,Central | 1,Gold 1,16,https://na.op.gg/summoner/userName=Sxulstice
Semper Amicissim,UTA Esports Zenith,Central | 1,NOT INPUT,-1,https://na.op.gg/summoner/userName=Semper Amicissim
InfiKnight105,UTA Esports Zenith,Central | 1,Gold 1,16,https://na.op.gg/summoner/userName=InfiKnight105
Phantamos,UTA Esports Zenith,Central | 1,Gold 2,15,https://na.op.gg/summoner/userName=Phantamos
El TorgoNudho,UTA Esports Zenith,Central | 1,Gold 4,13,https://na.op.gg/summoner/userName=El TorgoNudho
Xibin,UTA Esports Zenith,Central | 1,Gold 3,14,https://na.op.gg/summoner/userName=Xibin
Android Derp,UTA Esports Zenith,Central | 1,Gold 1,16,https://na.op.gg/summoner/userName=Android Derp
Taste of Italy,UTA Esports Zenith,Central | 1,NOT INPUT,-1,https://na.op.gg/summoner/userName=Taste of Italy
Darkninja1296,UTA Esports Zenith,Central | 1,Gold 4,13,https://na.op.gg/summoner/userName=Darkninja1296
EmadTheTurk,UTA Esports Zenith,Central | 1,NOT INPUT,-1,https://na.op.gg/summoner/userName=EmadTheTurk
Sinnlos,UTSA Gold,Central | 1,Gold 1,16,https://na.op.gg/summoner/userName=Sinnlos
yasirq,UTSA Gold,Central | 1,Gold 3,14,https://na.op.gg/summoner/userName=yasirq
luisever,UTSA Gold,Central | 1,Gold 1,16,https://na.op.gg/summoner/userName=luisever
TheshackledOne,UTSA Gold,Central | 1,Bronze 1,8,https://na.op.gg/summoner/userName=TheshackledOne
Reptune,UTSA Gold,Central | 1,Gold 4,13,https://na.op.gg/summoner/userName=Reptune
Virchek,UTSA Gold,Central | 1,Gold 4,13,https://na.op.gg/summoner/userName=Virchek
VenomStriker5,UTSA Gold,Central | 1,Gold 2,15,https://na.op.gg/summoner/userName=VenomStriker5
Mespai,UTSA Gold,Central | 1,NOT INPUT,-1,https://na.op.gg/summoner/userName=Mespai
SNACC Ramen Toe,UTSA Gold,Central | 1,Gold 4,13,https://na.op.gg/summoner/userName=SNACC Ramen Toe
Vinhilla,UTSA Gold,Central | 1,Gold 4,13,https://na.op.gg/summoner/userName=Vinhilla
Eberron,UTSA Gold,Central | 1,Gold 2,15,https://na.op.gg/summoner/userName=Eberron
AuroraBorealis1,University of Houston Gold,Central | 1,Gold 3,14,https://na.op.gg/summoner/userName=AuroraBorealis1
lil hick,University of Houston Gold,Central | 1,Gold 2,15,https://na.op.gg/summoner/userName=lil hick
borpi,University of Houston Gold,Central | 1,Gold 3,14,https://na.op.gg/summoner/userName=borpi
Shootstorm,University of Houston Gold,Central | 1,Silver 3,10,https://na.op.gg/summoner/userName=Shootstorm
Jósuke,University of Houston Gold,Central | 1,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Jósuke
wasabykid,University of Houston Gold,Central | 1,Gold 2,15,https://na.op.gg/summoner/userName=wasabykid
Rioklu,University of Houston Gold,Central | 1,NOT INPUT,-1,https://na.op.gg/summoner/userName=Rioklu
Easen,University of Houston Gold,Central | 1,Gold 4,13,https://na.op.gg/summoner/userName=Easen
Darjoman35,University of Houston Gold,Central | 1,Gold 4,13,https://na.op.gg/summoner/userName=Darjoman35
Darnök,University of Houston Gold,Central | 1,Gold 3,14,https://na.op.gg/summoner/userName=Darnök
Spartaninaction,SJCosmic,Central | 1,Unranked,0,https://na.op.gg/summoner/userName=Spartaninaction
elchigua,SJCosmic,Central | 1,Silver 3,10,https://na.op.gg/summoner/userName=elchigua
K1LGANNON,SJCosmic,Central | 1,Gold 3,14,https://na.op.gg/summoner/userName=K1LGANNON
LegendDandy,SJCosmic,Central | 1,Silver 3,10,https://na.op.gg/summoner/userName=LegendDandy
AwakenStar,SJCosmic,Central | 1,Gold 3,14,https://na.op.gg/summoner/userName=AwakenStar
24JackBauer24,SJCosmic,Central | 1,Silver 2,11,https://na.op.gg/summoner/userName=24JackBauer24
JetNeo,SJCosmic,Central | 1,Silver 1,12,https://na.op.gg/summoner/userName=JetNeo
Icaruš,SJCosmic,Central | 1,Gold 4,13,https://na.op.gg/summoner/userName=Icaruš
XxTSwiftxX,SJCosmic,Central | 1,Silver 4,9,https://na.op.gg/summoner/userName=XxTSwiftxX
TimeBoiiii,SJCosmic,Central | 1,Gold 3,14,https://na.op.gg/summoner/userName=TimeBoiiii
cinnimonx,LSU White DIII,Central | 1,Silver 2,11,https://na.op.gg/summoner/userName=cinnimonx
Zexo Games,LSU White DIII,Central | 1,Gold 3,14,https://na.op.gg/summoner/userName=Zexo Games
Gravy007,LSU Green,Central | 1,Gold 4,13,https://na.op.gg/summoner/userName=Gravy007
Förest,LSU White DIII,Central | 1,Gold 4,13,https://na.op.gg/summoner/userName=Förest
Magykz,LSU White DIII,Central | 1,NOT INPUT,-1,https://na.op.gg/summoner/userName=Magykz
RonoJ,LSU Green,Central | 1,Silver 4,9,https://na.op.gg/summoner/userName=RonoJ
Marzilla,UNT Eagles Omega,Central | 1,Bronze 3,6,https://na.op.gg/summoner/userName=Marzilla
LolFruitcake,UNT Eagles Omega,Central | 1,Silver 4,9,https://na.op.gg/summoner/userName=LolFruitcake
Hotcoco1999,UNT Eagles Omega,Central | 1,Silver 2,11,https://na.op.gg/summoner/userName=Hotcoco1999
Cnutbutter,UNT Eagles Omega,Central | 1,Gold 4,13,https://na.op.gg/summoner/userName=Cnutbutter
dude44,UNT Eagles Omega,Central | 1,Gold 1,16,https://na.op.gg/summoner/userName=dude44
Nökken,UNT Eagles Omega,Central | 1,Silver 2,11,https://na.op.gg/summoner/userName=Nökken
Kat Diamond,UNT Eagles Omega,Central | 1,NOT INPUT,-1,https://na.op.gg/summoner/userName=Kat Diamond
P0is0nvx,LOLUTD TEAM LOU,Central | 1,NOT INPUT,-1,https://na.op.gg/summoner/userName=P0is0nvx
SquiMoo,LOLUTD TEAM LOU,Central | 1,Gold 1,16,https://na.op.gg/summoner/userName=SquiMoo
Dominion Endiel,LOLUTD TEAM LOU,Central | 1,Gold 3,14,https://na.op.gg/summoner/userName=Dominion Endiel
Wildfirre,LOLUTD TEAM LOU,Central | 1,Gold 4,13,https://na.op.gg/summoner/userName=Wildfirre
Thrillow,LOLUTD TEAM LOU,Central | 1,Gold 4,13,https://na.op.gg/summoner/userName=Thrillow
Faery,LOLUTD TEAM LOU,Central | 1,NOT INPUT,-1,https://na.op.gg/summoner/userName=Faery
S4xt0n,LOLUTD TEAM LOU,Central | 1,Silver 2,11,https://na.op.gg/summoner/userName=S4xt0n
Sir Rayne,LSU Green,Central | 1,Gold 2,15,https://na.op.gg/summoner/userName=Sir Rayne
Flammable Taco,LSU Green,Central | 1,Gold 2,15,https://na.op.gg/summoner/userName=Flammable Taco
HDBeast,LSU Green,Central | 1,Gold 3,14,https://na.op.gg/summoner/userName=HDBeast
Herpuy,LSU Green,Central | 1,Silver 1,12,https://na.op.gg/summoner/userName=Herpuy
Astreauxboy,LSU Green,Central | 1,Gold 4,13,https://na.op.gg/summoner/userName=Astreauxboy
Fullbrightultra,UIW Gold,Central | 1,Unranked,0,https://na.op.gg/summoner/userName=Fullbrightultra
Lin Ryn,UIW Gold,Central | 1,Silver 4,9,https://na.op.gg/summoner/userName=Lin Ryn
DugPoo,UIW Gold,Central | 1,Gold 3,14,https://na.op.gg/summoner/userName=DugPoo
Guns Blazin,UIW eSports Team,Central | 1,Gold 4,13,https://na.op.gg/summoner/userName=Guns Blazin
toshiro671,UIW Gold,Central | 1,Gold 3,14,https://na.op.gg/summoner/userName=toshiro671
PEPEtheAWESOME99,UIW Gold,Central | 1,Gold 3,14,https://na.op.gg/summoner/userName=PEPEtheAWESOME99
Johntin417,UIW Gold,Central | 1,Silver 3,10,https://na.op.gg/summoner/userName=Johntin417
HP DUNZO,EP HoneyBadgers,Central | 1,Unranked,0,https://na.op.gg/summoner/userName=HP DUNZO
roi faucryuf,EP HoneyBadgers,Central | 1,Silver 3,10,https://na.op.gg/summoner/userName=roi faucryuf
dannydash1000,EP HoneyBadgers,Central | 1,Gold 4,13,https://na.op.gg/summoner/userName=dannydash1000
LittleSharki,EP HoneyBadgers,Central | 1,Gold 4,13,https://na.op.gg/summoner/userName=LittleSharki
Mightymichael829,EP HoneyBadgers,Central | 1,Bronze 3,6,https://na.op.gg/summoner/userName=Mightymichael829
Zordiak,EP HoneyBadgers,Central | 1,Silver 4,9,https://na.op.gg/summoner/userName=Zordiak
Tibiluni,EP HoneyBadgers,Central | 1,NOT INPUT,-1,https://na.op.gg/summoner/userName=Tibiluni
Slyme,EP HoneyBadgers,Central | 1,NOT INPUT,-1,https://na.op.gg/summoner/userName=Slyme
Covetous Gold,EP HoneyBadgers,Central | 1,Gold 4,13,https://na.op.gg/summoner/userName=Covetous Gold
Rover29,UTD Temocs,Central | 1,Gold 4,13,https://na.op.gg/summoner/userName=Rover29
MrGirboto,UTD Temocs,Central | 1,Gold 2,15,https://na.op.gg/summoner/userName=MrGirboto
ThatManAcid,UTD Temocs,Central | 1,Gold 4,13,https://na.op.gg/summoner/userName=ThatManAcid
Superred14,UTD Temocs,Central | 1,Gold 3,14,https://na.op.gg/summoner/userName=Superred14
mitchdog1971,SHSU JV Two,Central | 1,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=mitchdog1971
Jessiex,SHSU JV Two,Central | 1,Silver 3,10,https://na.op.gg/summoner/userName=Jessiex
Griffinrs,SHSU JV Two,Central | 1,Gold 1,16,https://na.op.gg/summoner/userName=Griffinrs
SimplyPenguin,SHSU JV Two,Central | 1,Gold 2,15,https://na.op.gg/summoner/userName=SimplyPenguin
Zaay,SHSU JV Two,Central | 1,Gold 4,13,https://na.op.gg/summoner/userName=Zaay
ZeHolyKnight,SHSU JV Two,Central | 1,Silver 3,10,https://na.op.gg/summoner/userName=ZeHolyKnight
Colonel Grabdat,SHSU JV Two,Central | 1,Gold 4,13,https://na.op.gg/summoner/userName=Colonel Grabdat
XxNightwingxX,UIW eSports Team,Central | 1,Silver 4,9,https://na.op.gg/summoner/userName=XxNightwingxX
thanklessfool,UIW eSports Team,Central | 1,Unranked,0,https://na.op.gg/summoner/userName=thanklessfool
thet0urist,UIW eSports Team,Central | 1,Gold 2,15,https://na.op.gg/summoner/userName=thet0urist
sixnightmare,UIW eSports Team,Central | 1,Unranked,0,https://na.op.gg/summoner/userName=sixnightmare
IZhefoREAL,UIW eSports Team,Central | 1,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=IZhefoREAL
TokenHandicap,UIW eSports Team,Central | 1,Gold 2,15,https://na.op.gg/summoner/userName=TokenHandicap
CoconutRubbish,UIW eSports Team,Central | 1,Gold 2,15,https://na.op.gg/summoner/userName=CoconutRubbish
capntoadslug,UIW eSports Team,Central | 1,Silver 1,12,https://na.op.gg/summoner/userName=capntoadslug
